"","N_iter","ARI","Frobenius_norm","Simulation","Inference","N_seeds","Model"
"182",10,1,19.2,16,"Consensus",10,"Consensus (10, 10)"
"183",100,1,9,16,"Consensus",10,"Consensus (100, 10)"
"184",1000,1,0,16,"Consensus",10,"Consensus (1000, 10)"
"185",10000,1,0,16,"Consensus",10,"Consensus (10000, 10)"
"186",1,0.964836455022808,3704.4,16,"Consensus",30,"Consensus (1, 30)"
"187",10,1,39.2666666666668,16,"Consensus",30,"Consensus (10, 30)"
"188",100,1,9.00000000000003,16,"Consensus",30,"Consensus (100, 30)"
"189",1000,1,14.6666666666667,16,"Consensus",30,"Consensus (1000, 30)"
"190",10000,1,2.60000000000001,16,"Consensus",30,"Consensus (10000, 30)"
"191",1,0.985726818380626,3687.36,16,"Consensus",50,"Consensus (1, 50)"
"192",10,1,41.28,16,"Consensus",50,"Consensus (10, 50)"
"193",100,1,7.20000000000001,16,"Consensus",50,"Consensus (100, 50)"
"194",1000,1,13.32,16,"Consensus",50,"Consensus (1000, 50)"
"195",10000,1,3.35999999999999,16,"Consensus",50,"Consensus (10000, 50)"
"196",1,0.987484433759513,3725.9,16,"Consensus",100,"Consensus (1, 100)"
"197",10,1,53.5400000000001,16,"Consensus",100,"Consensus (10, 100)"
"198",100,1,6.07999999999998,16,"Consensus",100,"Consensus (100, 100)"
"199",1000,1,11.16,16,"Consensus",100,"Consensus (1000, 100)"
"200",10000,1,4.72,16,"Consensus",100,"Consensus (10000, 100)"
"201",1,0.559919371702033,4452,17,"Consensus",1,"Consensus (1, 1)"
"202",10,0.994967302641129,64,17,"Consensus",1,"Consensus (10, 1)"
"203",100,1,0,17,"Consensus",1,"Consensus (100, 1)"
"204",1000,1,0,17,"Consensus",1,"Consensus (1000, 1)"
"205",10000,1,0,17,"Consensus",1,"Consensus (10000, 1)"
"206",1,0.906791879262135,3757.4,17,"Consensus",10,"Consensus (1, 10)"
"207",10,1,33.4,17,"Consensus",10,"Consensus (10, 10)"
"208",100,1,17.6,17,"Consensus",10,"Consensus (100, 10)"
"209",1000,1,17.6,17,"Consensus",10,"Consensus (1000, 10)"
"210",10000,1,0,17,"Consensus",10,"Consensus (10000, 10)"
"211",1,0.940231500101856,3918.13333333333,17,"Consensus",30,"Consensus (1, 30)"
"212",10,1,37.4000000000001,17,"Consensus",30,"Consensus (10, 30)"
"213",100,1,10.9333333333334,17,"Consensus",30,"Consensus (100, 30)"
"214",1000,1,8.80000000000003,17,"Consensus",30,"Consensus (1000, 30)"
"215",10000,1,3.06666666666668,17,"Consensus",30,"Consensus (10000, 30)"
"216",1,0.94776888456661,3833.04,17,"Consensus",50,"Consensus (1, 50)"
"217",10,1,73.3999999999998,17,"Consensus",50,"Consensus (10, 50)"
"218",100,1,11.84,17,"Consensus",50,"Consensus (100, 50)"
"219",1000,1,14.08,17,"Consensus",50,"Consensus (1000, 50)"
"220",10000,1,6.71999999999996,17,"Consensus",50,"Consensus (10000, 50)"
"221",1,0.946433712750291,3909.72,17,"Consensus",100,"Consensus (1, 100)"
"222",10,1,51.34,17,"Consensus",100,"Consensus (10, 100)"
"223",100,1,14.58,17,"Consensus",100,"Consensus (100, 100)"
"224",1000,1,11.38,17,"Consensus",100,"Consensus (1000, 100)"
"225",10000,1,9.32000000000002,17,"Consensus",100,"Consensus (10000, 100)"
"226",1,0.749084620171643,2774,18,"Consensus",1,"Consensus (1, 1)"
"227",10,0.994637541898662,68,18,"Consensus",1,"Consensus (10, 1)"
"228",100,1,0,18,"Consensus",1,"Consensus (100, 1)"
"229",1000,1,0,18,"Consensus",1,"Consensus (1000, 1)"
"230",10000,0.994637541898662,68,18,"Consensus",1,"Consensus (10000, 1)"
"231",1,0.875831027578662,3850.6,18,"Consensus",10,"Consensus (1, 10)"
"232",10,1,119.4,18,"Consensus",10,"Consensus (10, 10)"
"233",100,1,16.2,18,"Consensus",10,"Consensus (100, 10)"
"234",1000,1,7.2,18,"Consensus",10,"Consensus (1000, 10)"
"235",10000,1,16.2,18,"Consensus",10,"Consensus (10000, 10)"
"236",1,0.964187418439765,3743.53333333333,18,"Consensus",30,"Consensus (1, 30)"
"237",10,1,93.9333333333336,18,"Consensus",30,"Consensus (10, 30)"
"238",100,1,17.4,18,"Consensus",30,"Consensus (100, 30)"
"239",1000,1,9.4666666666667,18,"Consensus",30,"Consensus (1000, 30)"
"240",10000,1,7.66666666666669,18,"Consensus",30,"Consensus (10000, 30)"
"241",1,0.963202555755343,3827.6,18,"Consensus",50,"Consensus (1, 50)"
"242",10,1,94.76,18,"Consensus",50,"Consensus (10, 50)"
"243",100,1,11.88,18,"Consensus",50,"Consensus (100, 50)"
"244",1000,1,7.12000000000001,18,"Consensus",50,"Consensus (1000, 50)"
"245",10000,1,7.40000000000001,18,"Consensus",50,"Consensus (10000, 50)"
"246",1,0.979791614305947,3869,18,"Consensus",100,"Consensus (1, 100)"
"247",10,1,116.34,18,"Consensus",100,"Consensus (10, 100)"
"248",100,1,10.58,18,"Consensus",100,"Consensus (100, 100)"
"249",1000,1,7.88000000000001,18,"Consensus",100,"Consensus (1000, 100)"
"250",10000,1,10.22,18,"Consensus",100,"Consensus (10000, 100)"
"251",1,0.533745422947387,4614,19,"Consensus",1,"Consensus (1, 1)"
"252",10,0.975665809376113,304,19,"Consensus",1,"Consensus (10, 1)"
