"","N_iter","ARI","Frobenius_norm","Simulation","Inference","N_seeds","Model"
"207",10,0,9461.2,17,"Consensus",10,"Consensus (10, 10)"
"208",100,0,9492.6,17,"Consensus",10,"Consensus (100, 10)"
"209",1000,0,9544.2,17,"Consensus",10,"Consensus (1000, 10)"
"210",10000,0,9462.4,17,"Consensus",10,"Consensus (10000, 10)"
"211",1,0,9514.73333333333,17,"Consensus",30,"Consensus (1, 30)"
"212",10,0,9469.8,17,"Consensus",30,"Consensus (10, 30)"
"213",100,0,9471.13333333333,17,"Consensus",30,"Consensus (100, 30)"
"214",1000,0,9506.4,17,"Consensus",30,"Consensus (1000, 30)"
"215",10000,0,9475,17,"Consensus",30,"Consensus (10000, 30)"
"216",1,0,9516.28,17,"Consensus",50,"Consensus (1, 50)"
"217",10,0,9453.16,17,"Consensus",50,"Consensus (10, 50)"
"218",100,0,9482.08,17,"Consensus",50,"Consensus (100, 50)"
"219",1000,0,9496.44,17,"Consensus",50,"Consensus (1000, 50)"
"220",10000,0,9489.72,17,"Consensus",50,"Consensus (10000, 50)"
"221",1,0,9519.58,17,"Consensus",100,"Consensus (1, 100)"
"222",10,0,9458.4,17,"Consensus",100,"Consensus (10, 100)"
"223",100,0,9496.58,17,"Consensus",100,"Consensus (100, 100)"
"224",1000,0,9508.46,17,"Consensus",100,"Consensus (1000, 100)"
"225",10000,0,9501.54,17,"Consensus",100,"Consensus (10000, 100)"
"226",1,0,9566,18,"Consensus",1,"Consensus (1, 1)"
"227",10,0,9526,18,"Consensus",1,"Consensus (10, 1)"
"228",100,0,9512,18,"Consensus",1,"Consensus (100, 1)"
"229",1000,0,9492,18,"Consensus",1,"Consensus (1000, 1)"
"230",10000,0,9468,18,"Consensus",1,"Consensus (10000, 1)"
"231",1,0,9557.6,18,"Consensus",10,"Consensus (1, 10)"
"232",10,0,9479.2,18,"Consensus",10,"Consensus (10, 10)"
"233",100,0,9509.8,18,"Consensus",10,"Consensus (100, 10)"
"234",1000,0,9497.8,18,"Consensus",10,"Consensus (1000, 10)"
"235",10000,0,9554.8,18,"Consensus",10,"Consensus (10000, 10)"
"236",1,0,9532.13333333333,18,"Consensus",30,"Consensus (1, 30)"
"237",10,0,9464.86666666667,18,"Consensus",30,"Consensus (10, 30)"
"238",100,0,9494.86666666667,18,"Consensus",30,"Consensus (100, 30)"
"239",1000,0,9519.86666666667,18,"Consensus",30,"Consensus (1000, 30)"
"240",10000,0,9517.4,18,"Consensus",30,"Consensus (10000, 30)"
"241",1,0,9524.92,18,"Consensus",50,"Consensus (1, 50)"
"242",10,0,9456.24,18,"Consensus",50,"Consensus (10, 50)"
"243",100,0,9477,18,"Consensus",50,"Consensus (100, 50)"
"244",1000,0,9505.08,18,"Consensus",50,"Consensus (1000, 50)"
"245",10000,0,9520.2,18,"Consensus",50,"Consensus (10000, 50)"
"246",1,0,9515.98,18,"Consensus",100,"Consensus (1, 100)"
"247",10,0,9459.42,18,"Consensus",100,"Consensus (10, 100)"
"248",100,0,9488.42,18,"Consensus",100,"Consensus (100, 100)"
"249",1000,0,9509.3,18,"Consensus",100,"Consensus (1000, 100)"
"250",10000,0,9512.32,18,"Consensus",100,"Consensus (10000, 100)"
"251",1,0,9494,19,"Consensus",1,"Consensus (1, 1)"
"252",10,0,9350,19,"Consensus",1,"Consensus (10, 1)"
"2531",100,0,9560,19,"Consensus",1,"Consensus (100, 1)"
"254",1000,0,9476,19,"Consensus",1,"Consensus (1000, 1)"
"255",10000,0,9494,19,"Consensus",1,"Consensus (10000, 1)"
"256",1,0,9458.4,19,"Consensus",10,"Consensus (1, 10)"
"257",10,0,9470.8,19,"Consensus",10,"Consensus (10, 10)"
"258",100,0,9475.4,19,"Consensus",10,"Consensus (100, 10)"
"259",1000,0,9507.8,19,"Consensus",10,"Consensus (1000, 10)"
"260",10000,0,9525.4,19,"Consensus",10,"Consensus (10000, 10)"
"261",1,0,9507.2,19,"Consensus",30,"Consensus (1, 30)"
"262",10,0,9470.06666666667,19,"Consensus",30,"Consensus (10, 30)"
"263",100,0,9497.86666666667,19,"Consensus",30,"Consensus (100, 30)"
"264",1000,0,9486.06666666667,19,"Consensus",30,"Consensus (1000, 30)"
