"","N_iter","ARI","Frobenius_norm","Simulation","Inference","N_seeds","Model"
"15",10000,-0.000289245625159916,503.333333333333,100,"Consensus",30,"Consensus (10000, 30)"
"16",1,-0.0353823928933353,501.24,100,"Consensus",50,"Consensus (1, 50)"
"17",10,-0.0353823928933353,501.24,100,"Consensus",50,"Consensus (10, 50)"
"18",100,-0.0353823928933353,501.24,100,"Consensus",50,"Consensus (100, 50)"
"19",1000,-0.0353823928933353,501.24,100,"Consensus",50,"Consensus (1000, 50)"
"20",10000,-0.0353823928933353,501.24,100,"Consensus",50,"Consensus (10000, 50)"
"21",1,0.00599928822004171,500.88,100,"Consensus",100,"Consensus (1, 100)"
"22",10,0.00599928822004171,500.88,100,"Consensus",100,"Consensus (10, 100)"
"23",100,0.00599928822004171,500.88,100,"Consensus",100,"Consensus (100, 100)"
"24",1000,0.00599928822004171,500.88,100,"Consensus",100,"Consensus (1000, 100)"
"25",10000,0.00599928822004171,500.88,100,"Consensus",100,"Consensus (10000, 100)"
"26",1,0.0338059518131495,520,10,"Consensus",1,"Consensus (1, 1)"
"27",10,0.0338059518131495,520,10,"Consensus",1,"Consensus (10, 1)"
"28",100,0.0338059518131495,520,10,"Consensus",1,"Consensus (100, 1)"
"29",1000,0.0338059518131495,520,10,"Consensus",1,"Consensus (1000, 1)"
"30",10000,0.0338059518131495,520,10,"Consensus",1,"Consensus (10000, 1)"
"31",1,-0.038127841948466,513.6,10,"Consensus",10,"Consensus (1, 10)"
"32",10,-0.038127841948466,513.6,10,"Consensus",10,"Consensus (10, 10)"
"33",100,-0.038127841948466,513.6,10,"Consensus",10,"Consensus (100, 10)"
"34",1000,-0.038127841948466,513.6,10,"Consensus",10,"Consensus (1000, 10)"
"35",10000,-0.038127841948466,513.6,10,"Consensus",10,"Consensus (10000, 10)"
"36",1,-0.00855177542294108,509.333333333333,10,"Consensus",30,"Consensus (1, 30)"
"37",10,-0.00855177542294108,509.333333333333,10,"Consensus",30,"Consensus (10, 30)"
